Canatlán,183552.240222019,411,0.0,0,183552.240222019,254078.705533637
Canelas,21743.4766999809,8,0.0,0,21743.4766999809,21743.4766999809
Coneto de Comonfort,29807.3019077366,120,0.0,0,29807.3019077366,29807.3019077366
Cuencamé,191460.678642057,549,38115.9615415663,64,229576.6401836233,236805.553285075
Durango,685193.794216131,2684,75541.691507332,624,760735.485723463,2303102.0043071937
El Oro,80137.2181103376,238,0.0,0,80137.2181103376,99950.7146951584
General Simón Bolívar,53591.5439012045,187,0.0,0,53591.5439012045,53591.5439012045
Gómez Palacio,703761.564426345,3376,16087.4955502549,73,719849.0599766,979542.3228846212
Guadalupe Victoria,153466.773462763,306,0.0,0,153466.773462763,284042.444214039
Guanaceví,10346.1957213941,29,0.0,0,10346.1957213941,10346.1957213941
Hidalgo,64984.5511545928,173,0.0,0,64984.5511545928,64984.5511545928
Indé,36018.166757406,121,0.0,0,36018.166757406,36018.166757406
Lerdo,416059.734771097,1426,288.67102510047,3,416348.4057961975,591759.7661016104
Mapimí,105061.660391895,307,0.0,0,105061.660391895,143798.559720318
Mezquital,38157.5883373409,142,0.0,0,38157.5883373409,47474.4764261373
Nazas,89052.6326873733,239,0.0,0,89052.6326873733,89052.6326873733
Nombre de Dios,123655.4682396,253,0.0,0,123655.4682396,123655.4682396
Nuevo Ideal,228209.141928199,394,0.0,0,228209.141928199,244019.172519507
Ocampo,60472.9483828894,209,0.0,0,60472.9483828894,91527.102511942
Otáez,4142.97684396158,10,0.0,0,4142.97684396158,4142.97684396158
Pánuco de Coronado,77626.5609921062,242,0.0,0,77626.5609921062,99827.5941561276
Peñón Blanco,95485.9031153812,243,0.0,0,95485.9031153812,95485.9031153812
Poanas,137756.155330639,291,0.0,0,137756.155330639,137756.155330639
Pueblo Nuevo,58541.2514089945,256,0.0,0,58541.2514089945,82013.9622676547
Rodeo,72323.3526333718,251,0.0,0,72323.3526333718,86053.348084962
San Bernardo,19457.0683043964,66,0.0,0,19457.0683043964,19457.0683043964
San Dimas,21452.9932777005,59,0.0,0,21452.9932777005,23347.3981920346
San Juan de Guadalupe,15276.0804088596,47,0.0,0,15276.0804088596,15276.0804088596
San Juan del Río,72684.0575758851,275,0.0,0,72684.0575758851,72684.0575758851
San Luis del Cordero,21663.8987856207,54,0.0,0,21663.8987856207,21663.8987856207
San Pedro del Gallo,13943.5042924848,55,0.0,0,13943.5042924848,13943.5042924848
Santa Clara,75945.3502560226,166,0.0,0,75945.3502560226,75945.3502560226
Santiago Papasquiaro,173444.714142534,535,0.0,0,173444.714142534,231630.611784837
Súchil,46505.0329079509,120,0.0,0,46505.0329079509,50192.8162050224
Tamazula,22270.7147560571,95,0.0,0,22270.7147560571,26009.8796943274
Tepehuanes,70614.3760563042,225,0.0,0,70614.3760563042,76627.1009288157
Tlahualilo,125150.125928232,476,0.0,0,125150.125928232,162002.506064076
Topia,15768.2970743838,54,0.0,0,15768.2970743838,15768.2970743838
Vicente Guerrero,73702.0851206208,206,0.0,0,73702.0851206208,111018.793735375
,,,,,,