Abasolo,23771.3245961046,68,0.0,0,23771.3245961046,24497.8955641151
Agualeguas,7423.13957964927,35,3937.46530022022,15,11360.60487986949,57386.388577156715
Allende,103605.682189705,260,0.0,0,103605.682189705,161310.266556215
Anáhuac,42574.4135437976,113,0.0,0,42574.4135437976,166715.196105968
Apodaca,490496.443975564,2931,2253.3867243235,6,492749.8306998875,1473174.7872762992
Aramberri,179956.56081471,480,0.0,0,179956.56081471,185541.158811469
Bustamante,6497.22327071195,22,0.0,0,6497.22327071195,36332.5035212862
Cadereyta Jiménez,195832.976670844,673,2053.49206710266,5,197886.46873794665,469699.05365090264
Cerralvo,96320.5975194899,153,0.0,0,96320.5975194899,96320.5975194899
China,111715.803108587,146,0.0,0,111715.803108587,134712.617626899
Ciénega de Flores,245417.110821984,871,0.0,0,245417.110821984,303577.44481447
Doctor Arroyo,578856.464380438,1832,0.0,0,578856.464380438,606550.019000923
Doctor Coss,32294.9286335835,77,0.0,0,32294.9286335835,37987.7935434189
Doctor González,22009.1545075519,51,0.0,0,22009.1545075519,44504.3580362123
El Carmen,145066.778757455,691,0.0,0,145066.778757455,226603.161866501
Galeana,429804.900963996,1492,0.0,0,429804.900963996,435494.650464908
García,252445.634797894,1326,60699.6818283334,422,313145.3166262274,957994.3144866974
General Bravo,78944.9289545179,131,0.0,0,78944.9289545179,80167.965444293
General Escobedo,53784.517742888,489,47.2681288998108,1,53831.78587178781,1120271.758956459
General Terán,84287.2015337989,87,0.0,0,84287.2015337989,87592.3084725788
General Treviño,5964.12916934037,17,0.0,0,5964.12916934037,36850.7835676897
General Zaragoza,23835.0169574182,74,0.0,0,23835.0169574182,23835.0169574182
General Zuazua,145714.653209867,679,0.0,0,145714.653209867,276814.169069831
Guadalupe,114220.108153207,896,2065.65170261813,9,116285.75985582512,1440326.2790745227
Hidalgo,104837.389227538,207,0.0,0,104837.389227538,125056.022756173
Higueras,609.397780233732,3,0.0,0,609.397780233732,19878.8953666341
Hualahuises,3227.28727869885,16,0.0,0,3227.28727869885,50910.8825198263
Iturbide,30543.2537371942,131,0.0,0,30543.2537371942,30543.2537371942
Juárez,227518.246654018,1255,0.0,0,227518.246654018,1099545.19826203
Lampazos de Naranjo,16757.4219200425,77,0.0,0,16757.4219200425,87645.1464955837
Linares,98731.4032886742,365,0.0,0,98731.4032886742,254420.471687972
Los Aldamas,16310.3086228385,151,0.0,0,16310.3086228385,59046.9753131067
Los Herreras,18624.401941627,163,0.0,0,18624.401941627,77557.8788958282
Los Ramones,72791.0646009241,136,0.0,0,72791.0646009241,79096.4870903619
Marín,8655.97022439497,30,0.0,0,8655.97022439497,44349.7471321122
Melchor Ocampo,23985.6018553817,44,0.0,0,23985.6018553817,26701.6123153793
Mier y Noriega,27722.547178922,112,0.0,0,27722.547178922,81758.3641646514
Mina,44587.7184557588,126,0.0,0,44587.7184557588,50838.5948325745
Montemorelos,99976.0416234111,307,959.300979663358,6,100935.34260307446,211690.8987114325
Monterrey,676347.46803273,4065,10624.9366587447,87,686972.4046914747,2725689.087952264
Parás,7489.44134557101,20,0.0,0,7489.44134557101,27324.1990036467
Pesquería,234901.161444332,1025,30093.5846117448,182,264994.74605607684,356107.3955770203
Rayones,28079.965460993,108,0.0,0,28079.965460993,28079.965460993
Sabinas Hidalgo,42175.7462587738,153,0.0,0,42175.7462587738,264701.153306386
Salinas Victoria,305782.679651159,882,0.0,0,305782.679651159,348278.587444928
San Nicolás de los Garza,111582.218944187,857,0.0,0,111582.218944187,904013.7217951727
San Pedro Garza García,174877.637352727,788,1099.37260379075,11,175977.00995651775,500581.2426093159
Santa Catarina,149718.028512312,869,87.9778642963539,1,149806.00637660836,629839.5209844987
Santiago,274517.356981382,1026,2246.98411660113,1,276764.3410979831,362336.54369274975
Vallecillo,4666.77383011305,20,0.0,0,4666.77383011305,15580.5073624721
Villaldama,37458.1704628299,102,0.0,0,37458.1704628299,52553.9659283143
,,,,,,